gene	kog_id	kog_evalue	kog_description
TRINITY_DN23312_c0_g1_i1	At3g02330	1.2e-15	At3g02330
TRINITY_DN23842_c0_g1_i1	At5g19650	1.4e-11	At5g19650
TRINITY_DN36806_c0_g3_i1	At4g32010	3.3e-13	At4g32010
TRINITY_DN43922_c0_g1_i1	At5g56750	3.0e-83	At5g56750
TRINITY_DN4412_c0_g1_i1	At1g02900	5.2e-11	At1g02900
TRINITY_DN5598_c0_g3_i1	At1g80300	1.2e-20	At1g80300
TRINITY_DN559_c3_g1_i1	At4g13940	3.2e-109	At4g13940
TRINITY_DN6935_c1_g1_i1	At2g22860	7.8e-07	At2g22860
TRINITY_DN912_c1_g1_i3	At5g13490	4.0e-80	At5g13490
TRINITY_DN9443_c0_g1_i1	At1g21150	1.4e-16	At1g21150
TRINITY_DN10076_c0_g1_i1	At1g73590	9.5e-29	At1g73590
TRINITY_DN1263_c0_g1_i8	At1g27330	4.9e-25	At1g27330
TRINITY_DN13270_c2_g2_i1	At4g37390	6.1e-60	At4g37390
TRINITY_DN13355_c0_g1_i1	At2g30130	3.9e-51	At2g30130
TRINITY_DN18828_c0_g2_i1	At5g52450	2.7e-39	At5g52450
TRINITY_DN19262_c0_g1_i2	At1g62660	7.5e-10	At1g62660
TRINITY_DN2511_c1_g1_i1	At2g35680	1.2e-36	At2g35680
TRINITY_DN25144_c0_g1_i2	At5g24810	1.2e-44	At5g24810
TRINITY_DN25144_c0_g1_i2	At5g24810	2.5e-13	At5g24810
TRINITY_DN27137_c0_g2_i1	At2g13930	3.6e-60	At2g13930
TRINITY_DN3067_c1_g2_i2	At1g14400	9.8e-18	At1g14400
TRINITY_DN34032_c0_g1_i1	At1g08570	5.5e-45	At1g08570
TRINITY_DN34772_c0_g1_i2	At4g34420_2	4.0e-11	At4g34420_2
TRINITY_DN36321_c0_g1_i1	At1g09600	3.2e-29	At1g09600
TRINITY_DN39702_c0_g1_i2	At1g67190	4.0e-43	At1g67190
TRINITY_DN7101_c0_g1_i1	At4g24160	8.5e-54	At4g24160
TRINITY_DN1505_c0_g1_i1	At3g05490	1.6e-23	At3g05490
TRINITY_DN1737_c1_g2_i1	At5g60670	1.4e-35	At5g60670
TRINITY_DN23215_c0_g1_i1	At5g14910	6.5e-30	At5g14910
TRINITY_DN30510_c0_g2_i1	At2g40260	2.0e-18	At2g40260
TRINITY_DN3920_c0_g1_i1	At2g01060	3.0e-11	At2g01060
TRINITY_DN42784_c0_g1_i1	At2g37540	2.1e-57	At2g37540
TRINITY_DN6111_c0_g1_i1	At5g61220	2.7e-20	At5g61220
TRINITY_DN101_c3_g2_i3	At3g46010	6.3e-09	At3g46010
TRINITY_DN12254_c0_g1_i1	At3g25870	1.6e-07	At3g25870
TRINITY_DN13892_c0_g2_i3	At1g05210	7.7e-39	At1g05210
TRINITY_DN16005_c0_g3_i1	At1g65000	6.1e-12	At1g65000
TRINITY_DN16005_c0_g3_i1	At1g65000	1.7e-09	At1g65000
TRINITY_DN16228_c0_g1_i1	At5g56040	9.3e-61	At5g56040
TRINITY_DN16299_c0_g2_i1	At3g59840	1.8e-27	At3g59840
TRINITY_DN16886_c0_g1_i1	At5g03030	1.4e-40	At5g03030
TRINITY_DN16930_c0_g1_i1	At2g41610	4.8e-33	At2g41610
TRINITY_DN17272_c0_g1_i2	At4g17730	5.0e-30	At4g17730
TRINITY_DN19748_c0_g5_i1	At1g65790	3.9e-35	At1g65790
TRINITY_DN23613_c0_g2_i1	At1g74340	3.8e-14	At1g74340
TRINITY_DN27189_c0_g1_i2	At5g09660	1.1e-32	At5g09660
TRINITY_DN7187_c0_g2_i1	At1g64650	2.4e-69	At1g64650
TRINITY_DN953_c0_g2_i2	At3g18410	6.1e-36	At3g18410
TRINITY_DN1274_c1_g1_i2	At1g80490	6.8e-96	At1g80490
TRINITY_DN15068_c0_g1_i1	At1g65820	1.0e-38	At1g65820
TRINITY_DN19958_c0_g1_i1	At5g17870	4.8e-17	At5g17870
TRINITY_DN2298_c0_g2_i2	At5g07960	1.0e-35	At5g07960
TRINITY_DN24582_c0_g2_i1	At2g26250	8.1e-65	At2g26250
TRINITY_DN26000_c0_g1_i1	At3g11130	8.9e-104	At3g11130
TRINITY_DN27091_c0_g2_i1	At3g48700	8.5e-30	At3g48700
TRINITY_DN3231_c0_g1_i2	At5g10860	9.0e-56	At5g10860
TRINITY_DN35451_c0_g1_i1	At5g36940	9.3e-85	At5g36940
TRINITY_DN35943_c0_g1_i1	At2g25930	4.7e-12	At2g25930
TRINITY_DN37204_c1_g1_i3	At3g11910	7.7e-39	At3g11910
TRINITY_DN4255_c0_g1_i1	At2g03120	4.3e-50	At2g03120
TRINITY_DN51908_c0_g1_i2	At1g20010	5.8e-103	At1g20010
TRINITY_DN778_c0_g1_i4	At2g25110	1.4e-32	At2g25110
TRINITY_DN8389_c0_g1_i1	At1g72590	4.2e-13	At1g72590
TRINITY_DN8505_c0_g1_i1	At1g28480	8.5e-30	At1g28480
TRINITY_DN87_c0_g1_i3	At1g01040	1.3e-17	At1g01040
TRINITY_DN87_c0_g1_i3	At1g01040	9.8e-10	At1g01040
TRINITY_DN9005_c0_g1_i2	At3g10250	4.5e-07	At3g10250
TRINITY_DN1506_c0_g3_i1	At3g11964	1.3e-06	At3g11964
TRINITY_DN15537_c0_g1_i2	At1g49430	2.1e-73	At1g49430
TRINITY_DN16381_c0_g2_i1	At2g03380	5.9e-15	At2g03380
TRINITY_DN1788_c0_g1_i3	At1g34320	3.9e-19	At1g34320
TRINITY_DN18337_c0_g2_i1	At5g40410	4.6e-44	At5g40410
TRINITY_DN18516_c0_g2_i1	At4g13480	1.7e-54	At4g13480
TRINITY_DN19064_c0_g3_i1	At2g45680	1.4e-24	At2g45680
TRINITY_DN2075_c0_g1_i1	At5g19760	8.2e-41	At5g19760
TRINITY_DN2137_c0_g4_i1	At1g04270	8.7e-59	At1g04270
TRINITY_DN21925_c0_g1_i1	At4g33950	1.3e-46	At4g33950
TRINITY_DN21925_c0_g1_i1	At4g33950	1.5e-42	At4g33950
TRINITY_DN2228_c0_g1_i8	At2g43790	8.4e-46	At2g43790
TRINITY_DN24_c1_g1_i2	At5g64260	3.0e-27	At5g64260
TRINITY_DN25821_c0_g1_i1	At5g01930	7.1e-61	At5g01930
TRINITY_DN5548_c0_g2_i1	At1g60610	2.9e-22	At1g60610
TRINITY_DN55594_c0_g1_i1	At1g68890	2.0e-10	At1g68890
TRINITY_DN610_c1_g1_i1	At1g28380	3.3e-18	At1g28380
TRINITY_DN6727_c0_g1_i5	At4g17530	2.6e-55	At4g17530
TRINITY_DN9098_c0_g4_i1	At1g04880_2	1.0e-14	At1g04880_2
TRINITY_DN12008_c0_g2_i1	At1g19910	7.4e-34	At1g19910
TRINITY_DN15075_c0_g1_i1	At1g34380	3.0e-11	At1g34380
TRINITY_DN18055_c0_g1_i2	At4g04970	1.5e-23	At4g04970
TRINITY_DN18442_c0_g1_i1	At2g34710	2.6e-87	At2g34710
TRINITY_DN19301_c0_g2_i1	At2g21520	7.2e-29	At2g21520
TRINITY_DN21177_c0_g1_i1	At3g13900	6.8e-96	At3g13900
TRINITY_DN11039_c0_g1_i3	At4g39350	3.6e-81	At4g39350
TRINITY_DN12148_c0_g2_i1	At3g57790_2	7.4e-34	At3g57790_2
TRINITY_DN12315_c0_g3_i1	At3g13400	5.5e-13	At3g13400
TRINITY_DN13717_c0_g2_i1	At3g24430	7.7e-108	At3g24430
TRINITY_DN14395_c0_g1_i1	At5g15810	6.5e-14	At5g15810
TRINITY_DN21691_c0_g3_i2	At3g52040	1.2e-23	At3g52040
TRINITY_DN25410_c0_g1_i1	At3g12730	1.7e-09	At3g12730
TRINITY_DN26351_c0_g1_i1	At4g02930	7.7e-15	At4g02930
TRINITY_DN26351_c0_g1_i1	At4g02930	8.0e-12	At4g02930
TRINITY_DN29018_c0_g1_i1	At4g15930	4.2e-29	At4g15930
TRINITY_DN3524_c0_g2_i2	At4g18100	1.7e-59	At4g18100
TRINITY_DN38957_c1_g3_i1	At5g11000	6.5e-14	At5g11000
TRINITY_DN6232_c0_g1_i1	At2g04240	2.6e-23	At2g04240
TRINITY_DN7588_c0_g1_i3	At2g38230	8.6e-83	At2g38230
TRINITY_DN7623_c0_g1_i1	At1g10430	2.4e-32	At1g10430
TRINITY_DN8603_c0_g4_i1	At1g17330	7.0e-08	At1g17330
TRINITY_DN11304_c0_g1_i1	At3g43190	9.8e-103	At3g43190
TRINITY_DN14531_c0_g1_i1	At4g39530	9.4e-13	At4g39530
TRINITY_DN14942_c0_g1_i2	At3g23220	3.0e-19	At3g23220
TRINITY_DN15089_c0_g1_i1	At3g03050	6.2e-33	At3g03050
TRINITY_DN1832_c0_g1_i2	At3g14430	4.3e-18	At3g14430
TRINITY_DN18768_c0_g1_i2	At2g43230	1.4e-48	At2g43230
TRINITY_DN2068_c0_g1_i10	At5g17190	1.7e-43	At5g17190
TRINITY_DN21927_c0_g2_i1	At1g06410	1.3e-51	At1g06410
TRINITY_DN23201_c0_g1_i1	At1g08760	3.0e-19	At1g08760
TRINITY_DN2355_c0_g1_i5	At3g55460	5.8e-31	At3g55460
TRINITY_DN24186_c0_g1_i1	At1g67630	1.2e-52	At1g67630
TRINITY_DN28511_c0_g1_i1	At1g21810	7.4e-10	At1g21810
TRINITY_DN40774_c0_g1_i2	At3g50790	4.6e-28	At3g50790
TRINITY_DN9208_c0_g3_i1	At4g30010	2.9e-22	At4g30010
TRINITY_DN9309_c0_g1_i1	At5g64070	1.2e-55	At5g64070
TRINITY_DN961_c0_g2_i1	At5g19590	1.8e-16	At5g19590
TRINITY_DN12476_c0_g3_i1	At3g49910	4.0e-48	At3g49910
TRINITY_DN12931_c1_g1_i2	At3g22430	1.1e-32	At3g22430
TRINITY_DN14840_c0_g1_i1	At5g59790	2.0e-23	At5g59790
TRINITY_DN2177_c0_g4_i1	At2g36170	1.1e-66	At2g36170
TRINITY_DN2229_c0_g1_i1	At2g47470	6.2e-33	At2g47470
TRINITY_DN7312_c1_g1_i5	At4g30850	1.7e-14	At4g30850
TRINITY_DN9252_c0_g2_i1	At1g18080	3.6e-57	At1g18080
TRINITY_DN9512_c0_g1_i1	At4g17670	4.3e-10	At4g17670
TRINITY_DN1124_c0_g1_i2	At3g53230	1.1e-50	At3g53230
TRINITY_DN11829_c0_g1_i1	At5g24810	2.6e-39	At5g24810
TRINITY_DN11908_c0_g1_i1	At3g03140	5.0e-06	At3g03140
TRINITY_DN17142_c0_g4_i1	At5g15780	6.9e-24	At5g15780
TRINITY_DN21137_c0_g1_i1	At1g15010	2.5e-13	At1g15010
TRINITY_DN27298_c0_g1_i1	At3g12580	2.6e-71	At3g12580
TRINITY_DN29076_c0_g2_i2	At4g25800	2.1e-20	At4g25800
TRINITY_DN40180_c0_g1_i2	At1g16170	1.0e-14	At1g16170
TRINITY_DN4462_c0_g1_i3	At4g30560	6.2e-57	At4g30560
TRINITY_DN46859_c0_g1_i1	At1g67320_2	1.1e-74	At1g67320_2
TRINITY_DN10057_c0_g4_i1	At2g19460	2.1e-17	At2g19460
TRINITY_DN11268_c1_g1_i2	At2g40150	7.3e-26	At2g40150
TRINITY_DN1139_c1_g1_i3	At3g47830	2.4e-16	At3g47830
TRINITY_DN12297_c0_g1_i13	At5g07800	3.2e-45	At5g07800
TRINITY_DN13574_c0_g1_i1	At1g68750	3.9e-19	At1g68750
TRINITY_DN13574_c0_g1_i1	At1g68750	4.0e-16	At1g68750
TRINITY_DN14824_c0_g3_i1	At2g02800	1.3e-86	At2g02800
TRINITY_DN16189_c0_g3_i1	At2g43020	1.4e-13	At2g43020
TRINITY_DN21909_c0_g1_i1	At2g23350	1.7e-78	At2g23350
TRINITY_DN22250_c0_g2_i2	At1g23540	1.3e-43	At1g23540
TRINITY_DN22733_c0_g2_i1	At5g58280	3.3e-26	At5g58280
TRINITY_DN23009_c0_g1_i1	At1g21640	8.9e-72	At1g21640
TRINITY_DN23335_c0_g2_i1	At3g10420	2.3e-88	At3g10420
TRINITY_DN2615_c0_g1_i1	At2g28150	3.9e-43	At2g28150
TRINITY_DN35929_c0_g1_i1	At4g17980	1.0e-64	At4g17980
TRINITY_DN42838_c0_g1_i1	AtMi024	3.0e-88	AtMi024
TRINITY_DN4929_c1_g2_i1	At5g13090	1.1e-08	At5g13090
TRINITY_DN49448_c0_g1_i1	At5g40420	4.3e-18	At5g40420
TRINITY_DN506_c0_g1_i1	At5g42300	3.5e-36	At5g42300
TRINITY_DN53006_c0_g1_i3	At1g30420	5.1e-11	At1g30420
TRINITY_DN7746_c2_g1_i3	At4g39720	6.5e-06	At4g39720
TRINITY_DN9028_c0_g1_i1	At1g78080	1.1e-21	At1g78080
TRINITY_DN10968_c0_g1_i1	At2g41010	2.6e-07	At2g41010
TRINITY_DN12576_c0_g1_i6	At1g73990	1.4e-13	At1g73990
TRINITY_DN14088_c0_g1_i2	At1g76700	2.6e-23	At1g76700
TRINITY_DN17873_c0_g1_i1	At5g53900	1.3e-35	At5g53900
TRINITY_DN17970_c0_g1_i1	At2g41940	2.2e-14	At2g41940
TRINITY_DN19940_c0_g1_i1	At1g68920	5.1e-35	At1g68920
TRINITY_DN20247_c0_g1_i1	At1g64230	1.7e-59	At1g64230
TRINITY_DN21059_c0_g1_i3	At4g34350	3.1e-64	At4g34350
TRINITY_DN24496_c0_g3_i3	At1g02780	3.4e-31	At1g02780
TRINITY_DN35001_c0_g1_i1	At5g60900	7.8e-68	At5g60900
TRINITY_DN3626_c0_g1_i3	At1g55520	4.8e-17	At1g55520
TRINITY_DN4170_c0_g4_i1	At5g02800	2.9e-06	At5g02800
TRINITY_DN46748_c0_g2_i1	At4g26570	1.0e-06	At4g26570
TRINITY_DN48508_c0_g1_i1	At4g11280	5.5e-82	At4g11280
TRINITY_DN5602_c0_g1_i3	At3g06730	3.5e-52	At3g06730
TRINITY_DN7752_c0_g1_i3	At2g27960	1.1e-40	At2g27960
TRINITY_DN795_c1_g2_i1	At5g58950	3.9e-27	At5g58950
TRINITY_DN8079_c0_g1_i15	At5g24340	1.1e-21	At5g24340
TRINITY_DN8859_c0_g2_i1	At5g24810	9.2e-53	At5g24810
TRINITY_DN9242_c0_g1_i1	At5g59980	1.2e-47	At5g59980
TRINITY_DN11779_c0_g1_i1	At5g61500	3.2e-13	At5g61500
TRINITY_DN12524_c0_g1_i1	At1g08500	3.0e-51	At1g08500
TRINITY_DN13335_c0_g5_i1	At5g44530	1.1e-82	At5g44530
TRINITY_DN16788_c0_g3_i3	At1g76880	6.3e-09	At1g76880
TRINITY_DN18575_c0_g1_i1	At3g53940	1.3e-38	At3g53940
TRINITY_DN2324_c0_g1_i1	At4g30660	1.6e-12	At4g30660
TRINITY_DN23592_c0_g1_i3	At1g07770	5.6e-50	At1g07770
TRINITY_DN2742_c0_g1_i1	At1g77710	1.2e-39	At1g77710
TRINITY_DN28114_c0_g1_i1	At4g22130	3.9e-35	At4g22130
TRINITY_DN518_c0_g1_i1	At4g32600	1.6e-25	At4g32600
TRINITY_DN57312_c0_g1_i1	At1g20390	6.2e-49	At1g20390
TRINITY_DN6990_c0_g1_i1	At1g45145	1.1e-40	At1g45145
TRINITY_DN8440_c0_g1_i1	At1g07770	4.9e-30	At1g07770
TRINITY_DN11329_c0_g1_i2	At3g12630	3.9e-27	At3g12630
TRINITY_DN12100_c0_g1_i1	At5g02640	3.0e-11	At5g02640
TRINITY_DN13351_c0_g2_i1	At3g06370	1.1e-85	At3g06370
TRINITY_DN13550_c0_g1_i2	At4g23240	1.7e-11	At4g23240
TRINITY_DN13550_c0_g1_i2	At4g23240	3.0e-11	At4g23240
TRINITY_DN1858_c0_g1_i1	At5g36940	1.5e-31	At5g36940
TRINITY_DN23170_c0_g1_i1	At5g66920	4.0e-64	At5g66920
TRINITY_DN24036_c0_g1_i1	At3g23870	1.6e-81	At3g23870
TRINITY_DN2410_c0_g1_i1	At4g30210	6.2e-25	At4g30210
TRINITY_DN28978_c0_g1_i1	At1g06520	1.3e-17	At1g06520
TRINITY_DN3074_c0_g2_i1	At1g15250	4.7e-41	At1g15250
TRINITY_DN3291_c0_g1_i8	At1g16710	4.6e-20	At1g16710
TRINITY_DN47725_c0_g1_i1	At4g10810	1.3e-06	At4g10810
TRINITY_DN5418_c1_g1_i1	At5g13330	4.9e-30	At5g13330
TRINITY_DN5798_c0_g1_i4	At5g47890	2.8e-33	At5g47890
TRINITY_DN60554_c0_g1_i1	At5g09580	1.6e-28	At5g09580
TRINITY_DN7805_c1_g1_i1	At3g08620	3.5e-20	At3g08620
TRINITY_DN9138_c0_g1_i4	At3g57560	8.3e-38	At3g57560
TRINITY_DN9749_c0_g1_i2	At1g62770	5.8e-23	At1g62770
TRINITY_DN10273_c0_g1_i1	At4g33530	5.4e-53	At4g33530
TRINITY_DN11469_c0_g3_i1	At5g63400	6.0e-44	At5g63400
TRINITY_DN11904_c0_g1_i2	At3g07560	8.9e-40	At3g07560
TRINITY_DN12999_c0_g1_i2	At5g19690	1.4e-98	At5g19690
TRINITY_DN14206_c0_g1_i1	At3g63060	3.6e-57	At3g63060
TRINITY_DN15116_c0_g1_i1	At5g14910	1.6e-28	At5g14910
TRINITY_DN18411_c0_g1_i1	At5g49720	3.3e-18	At5g49720
TRINITY_DN20024_c0_g1_i1	At5g65570	7.7e-60	At5g65570
TRINITY_DN26090_c1_g1_i1	At2g42280	4.9e-30	At2g42280
TRINITY_DN260_c1_g2_i1	At3g48660	1.8e-24	At3g48660
TRINITY_DN28792_c0_g2_i1	At1g65790	4.7e-49	At1g65790
TRINITY_DN32525_c0_g2_i1	At3g01190	1.6e-49	At3g01190
TRINITY_DN341_c0_g1_i10	At4g39200	9.9e-31	At4g39200
TRINITY_DN34761_c0_g1_i1	At2g04280	3.0e-35	At2g04280
TRINITY_DN35764_c0_g2_i2	At3g28430	6.4e-30	At3g28430
TRINITY_DN56155_c0_g1_i1	At1g02700	5.4e-13	At1g02700
TRINITY_DN6952_c0_g1_i2	At5g18920	2.0e-07	At5g18920
TRINITY_DN14909_c1_g1_i1	At5g47010	1.3e-110	At5g47010
TRINITY_DN15672_c0_g2_i1	At3g18870	7.3e-18	At3g18870
TRINITY_DN16372_c0_g2_i1	At3g10410	1.4e-61	At3g10410
TRINITY_DN24660_c0_g3_i1	At3g50340	8.3e-46	At3g50340
TRINITY_DN33145_c0_g1_i1	At1g01120	4.4e-15	At1g01120
TRINITY_DN3437_c1_g1_i1	At5g50430	4.6e-12	At5g50430
TRINITY_DN36318_c0_g1_i1	At5g39940	2.4e-13	At5g39940
TRINITY_DN6668_c1_g1_i15	At2g28550	4.6e-12	At2g28550
TRINITY_DN10165_c0_g2_i1	At5g03080	1.7e-06	At5g03080
TRINITY_DN10869_c0_g1_i1	At3g52990	4.1e-69	At3g52990
TRINITY_DN11567_c0_g2_i1	At3g48550	2.4e-13	At3g48550
TRINITY_DN11877_c0_g1_i5	At3g61570	1.6e-28	At3g61570
TRINITY_DN1236_c0_g2_i1	At1g69410	2.0e-07	At1g69410
TRINITY_DN16099_c0_g1_i1	At5g49110	2.3e-16	At5g49110
TRINITY_DN19724_c0_g1_i2	At1g13980	7.0e-61	At1g13980
TRINITY_DN20716_c0_g1_i1	At5g16760	8.8e-48	At5g16760
TRINITY_DN2110_c0_g2_i1	At3g16510	2.9e-22	At3g16510
TRINITY_DN32961_c0_g1_i1	At1g42540	7.1e-21	At1g42540
TRINITY_DN34954_c0_g1_i1	At3g23810	9.7e-71	At3g23810
TRINITY_DN38817_c0_g1_i2	At4g05030	3.9e-11	At4g05030
TRINITY_DN8699_c0_g1_i1	At2g25620	1.2e-20	At2g25620
TRINITY_DN9796_c0_g1_i1	At5g47920	7.3e-10	At5g47920
TRINITY_DN9920_c1_g1_i1	At3g14470	2.9e-14	At3g14470
TRINITY_DN11413_c0_g1_i5	At2g38640	8.9e-40	At2g38640
TRINITY_DN12347_c0_g6_i1	At1g51170	1.2e-41	At1g51170
TRINITY_DN20747_c0_g1_i1	At3g06000	3.4e-31	At3g06000
TRINITY_DN21464_c0_g4_i1	At4g22010	1.9e-42	At4g22010
TRINITY_DN24437_c0_g1_i2	At2g19230	4.4e-07	At2g19230
TRINITY_DN507_c0_g4_i1	At5g18110	1.0e-19	At5g18110
TRINITY_DN6555_c0_g4_i2	At1g23750	4.4e-39	At1g23750
TRINITY_DN7079_c0_g1_i8	At5g63460	1.6e-20	At5g63460
TRINITY_DN7313_c0_g2_i2	At3g55240	6.2e-25	At3g55240
TRINITY_DN11448_c0_g1_i1	At5g43960	1.3e-30	At5g43960
TRINITY_DN18621_c0_g3_i1	At5g65700	6.8e-48	At5g65700
TRINITY_DN19883_c0_g1_i1	At2g03120	3.1e-85	At2g03120
TRINITY_DN2047_c0_g1_i1	At3g10610	5.8e-23	At3g10610
TRINITY_DN28373_c0_g2_i1	At2g17550	2.4e-13	At2g17550
TRINITY_DN29662_c0_g1_i2	At3g61730	1.9e-10	At3g61730
TRINITY_DN31804_c0_g1_i1	At3g59360	7.5e-39	At3g59360
TRINITY_DN32149_c0_g1_i1	At5g54960	2.0e-36	At5g54960
TRINITY_DN50378_c0_g1_i1	At2g14610	7.2e-42	At2g14610
TRINITY_DN57318_c0_g1_i1	At5g25310	5.9e-44	At5g25310
TRINITY_DN5894_c0_g1_i3	At5g19690	9.4e-58	At5g19690
TRINITY_DN9945_c0_g1_i1	At5g24860	1.4e-32	At5g24860
TRINITY_DN15138_c0_g1_i2	At1g35220	8.0e-33	At1g35220
TRINITY_DN15429_c0_g1_i1	At4g23160_2	1.7e-62	At4g23160_2
TRINITY_DN2089_c0_g2_i1	At5g36880	1.5e-10	At5g36880
TRINITY_DN22375_c0_g1_i13	At3g14470	6.8e-24	At3g14470
TRINITY_DN26472_c0_g3_i1	Hs7662256	1.7e-19	Hs7662256
TRINITY_DN2729_c0_g1_i1	At2g03890	7.4e-87	At2g03890
TRINITY_DN37606_c0_g2_i1	At2g41480	3.3e-79	At2g41480
TRINITY_DN4136_c0_g1_i5	At1g12930	2.5e-18	At1g12930
TRINITY_DN4136_c0_g1_i5	At1g12930	4.7e-17	At1g12930
TRINITY_DN8074_c0_g1_i9	At2g13650	3.2e-13	At2g13650
TRINITY_DN8583_c0_g1_i1	At3g47060	6.3e-22	At3g47060
TRINITY_DN10274_c0_g2_i1	At1g28420	7.2e-34	At1g28420
TRINITY_DN11357_c0_g1_i1	At1g73660	2.3e-08	At1g73660
TRINITY_DN11597_c1_g1_i3	At2g02170	2.2e-30	At2g02170
TRINITY_DN13417_c0_g1_i1	At1g08510	3.2e-34	At1g08510
TRINITY_DN14662_c0_g2_i1	At3g14270	5.7e-39	At3g14270
TRINITY_DN15091_c0_g3_i1	At2g30800	9.3e-74	At2g30800
TRINITY_DN17605_c0_g1_i1	At5g23660	2.9e-43	At5g23660
TRINITY_DN19095_c0_g1_i1	At1g70300	5.3e-85	At1g70300
TRINITY_DN2930_c1_g1_i1	At1g21190	2.2e-43	At1g21190
TRINITY_DN6086_c0_g1_i1	At4g01810	2.7e-89	At4g01810
TRINITY_DN6902_c1_g1_i2	At3g07770	8.5e-35	At3g07770
TRINITY_DN8544_c0_g1_i3	At1g07660	1.0e-51	At1g07660
TRINITY_DN8568_c0_g1_i1	At5g11380	1.8e-24	At5g11380
TRINITY_DN9373_c0_g2_i1	Hs7661746	8.9e-08	Hs7661746
TRINITY_DN11762_c0_g1_i2	At5g27400	1.0e-24	At5g27400
TRINITY_DN1475_c0_g1_i5	At1g03330	3.8e-43	At1g03330
TRINITY_DN16711_c0_g1_i1	At1g66150	3.3e-10	At1g66150
TRINITY_DN1693_c0_g2_i2	At5g41700	2.4e-45	At5g41700
TRINITY_DN19387_c0_g2_i1	At3g63410	4.6e-73	At3g63410
TRINITY_DN2286_c1_g2_i1	At4g33050	5.7e-31	At4g33050
TRINITY_DN2602_c0_g5_i1	At5g58700	2.5e-50	At5g58700
TRINITY_DN26831_c0_g1_i1	At2g38670	8.3e-14	At2g38670
TRINITY_DN3348_c0_g1_i2	At1g30240	5.5e-26	At1g30240
TRINITY_DN34335_c0_g1_i1	At2g17530	7.3e-10	At2g17530
TRINITY_DN34335_c0_g1_i1	At2g17530	3.2e-05	At2g17530
TRINITY_DN36_c0_g1_i1	At3g53890	3.6e-33	At3g53890
TRINITY_DN60378_c0_g1_i1	At5g62410	2.8e-86	At5g62410
TRINITY_DN6047_c1_g1_i1	At3g15220	8.0e-17	At3g15220
TRINITY_DN6047_c1_g1_i1	At3g15220	1.9e-10	At3g15220
TRINITY_DN621_c0_g2_i1	At2g34250	2.5e-63	At2g34250
TRINITY_DN6711_c0_g1_i1	At1g49560	5.2e-16	At1g49560
TRINITY_DN77_c0_g1_i1	At2g16510	4.5e-28	At2g16510
TRINITY_DN7929_c0_g1_i1	At3g01780	4.3e-71	At3g01780
TRINITY_DN10972_c0_g2_i1	At3g09860	5.7e-23	At3g09860
TRINITY_DN11626_c0_g2_i1	At1g30900	1.1e-93	At1g30900
TRINITY_DN12679_c0_g1_i1	At1g02850	2.5e-26	At1g02850
TRINITY_DN16506_c0_g1_i1	At4g03420	4.8e-30	At4g03420
TRINITY_DN19389_c0_g1_i1	At3g46940	2.3e-11	At3g46940
TRINITY_DN21510_c0_g3_i4	At5g26570	8.6e-11	At5g26570
TRINITY_DN32466_c1_g1_i1	At1g62440	1.2e-28	At1g62440
TRINITY_DN32659_c0_g1_i1	At1g63430	2.3e-08	At1g63430
TRINITY_DN6295_c0_g1_i1	At3g45210	4.7e-09	At3g45210
TRINITY_DN63689_c0_g1_i1	At3g25450	5.5e-10	At3g25450
TRINITY_DN9272_c0_g3_i1	At4g20070	9.7e-55	At4g20070
TRINITY_DN1542_c0_g1_i3	At5g28540	5.3e-29	At5g28540
TRINITY_DN1882_c0_g1_i1	At5g50920	4.2e-42	At5g50920
TRINITY_DN21331_c0_g1_i1	At1g74520	8.6e-11	At1g74520
TRINITY_DN26441_c0_g1_i1	At5g54370	6.9e-37	At5g54370
TRINITY_DN26441_c0_g1_i1	At5g54370	1.2e-20	At5g54370
TRINITY_DN26823_c0_g2_i1	At1g15030	2.7e-33	At1g15030
TRINITY_DN4280_c1_g1_i1	At3g51070	2.4e-61	At3g51070
TRINITY_DN56262_c0_g1_i1	At1g26770	2.6e-76	At1g26770
TRINITY_DN5782_c0_g1_i1	At5g01650	2.1e-49	At5g01650
TRINITY_DN31414_c0_g1_i1	At1g11630	4.9e-06	At1g11630
TRINITY_DN7420_c0_g1_i1	At3g47830	1.8e-16	At3g47830
TRINITY_DN8429_c0_g1_i1	At1g26910	7.9e-57	At1g26910
TRINITY_DN12951_c0_g1_i2	AtMi006	8.7e-40	AtMi006
TRINITY_DN23605_c0_g1_i2	At1g11890	3.3e-55	At1g11890
TRINITY_DN25327_c0_g4_i1	AtCh065	3.6e-25	AtCh065
TRINITY_DN4748_c0_g4_i1	At3g52730	2.3e-08	At3g52730
TRINITY_DN5240_c0_g2_i1	At1g80840	6.1e-17	At1g80840
TRINITY_DN5793_c0_g1_i1	At5g25510	1.9e-34	At5g25510
TRINITY_DN60296_c0_g1_i1	At3g59680	1.5e-15	At3g59680
TRINITY_DN19034_c0_g2_i1	At5g50250	1.5e-07	At5g50250
TRINITY_DN19430_c1_g1_i2	At1g32640	6.1e-33	At1g32640
TRINITY_DN20914_c0_g1_i2	At5g65700	6.9e-45	At5g65700
TRINITY_DN25188_c0_g1_i2	At3g30680	5.0e-35	At3g30680
TRINITY_DN28061_c0_g1_i1	At2g26650	2.4e-53	At2g26650
TRINITY_DN32043_c0_g1_i1	At3g05090	1.7e-11	At3g05090
TRINITY_DN32043_c0_g1_i1	At3g05090	5.0e-11	At3g05090
