herb_id	gene	COG_id	COG_evalue	COG_description
110	TRINITY_DN13444_c0_g1_i1	gi|166368434|ref|YP_001660707.1|	1.90E-62	gi|166368434|ref|YP_001660707.1| elongation factor P [Microcystis aeruginosa NIES-843]
110	TRINITY_DN2526_c1_g2_i4	gi|430745591|ref|YP_007204720.1|	6.70E-31	gi|430745591|ref|YP_007204720.1| phosphopantothenoylcysteine synthetase/decarboxylase [Singulisphaera acidiphila DSM 18658]
110	TRINITY_DN3253_c0_g1_i2	gi|186683200|ref|YP_001866396.1|	1.90E-17	gi|186683200|ref|YP_001866396.1| signal transduction protein [Nostoc punctiforme PCC 73102]
110	TRINITY_DN4278_c0_g1_i1	gi|428203127|ref|YP_007081716.1|	3.50E-19	gi|428203127|ref|YP_007081716.1| iojap-like ribosome-associated protein [Pleurocapsa sp. PCC 7327]
110	TRINITY_DN10153_c0_g1_i1	gi|312137192|ref|YP_004004529.1|	1.60E-48	gi|312137192|ref|YP_004004529.1| ATPase AAA [Methanothermus fervidus DSM 2088]
110	TRINITY_DN13739_c0_g1_i1	gi|337286356|ref|YP_004625829.1|	8.30E-13	gi|337286356|ref|YP_004625829.1| Ferroxidase [Thermodesulfatator indicus DSM 15286]
110	TRINITY_DN27170_c0_g1_i1	gi|284040624|ref|YP_003390554.1|	5.00E-58	gi|284040624|ref|YP_003390554.1| short-chain dehydrogenase/reductase SDR [Spirosoma linguale DSM 74]
110	TRINITY_DN3808_c0_g4_i1	gi|189502744|ref|YP_001958461.1|	2.00E-19	gi|189502744|ref|YP_001958461.1| hypothetical protein Aasi_1443 [Candidatus Amoebophilus asiaticus 5a2]
110	TRINITY_DN3478_c0_g1_i1	gi|57641972|ref|YP_184450.1|	4.30E-09	gi|57641972|ref|YP_184450.1| signal peptidase I [Thermococcus kodakarensis KOD1]
110	TRINITY_DN3816_c0_g1_i1	gi|295694853|ref|YP_003588091.1|	1.40E-31	gi|295694853|ref|YP_003588091.1| 50S ribosomal protein L18 [Kyrpidia tusciae DSM 2912]
110	TRINITY_DN14333_c0_g2_i1	gi|57640719|ref|YP_183197.1|	1.40E-20	gi|57640719|ref|YP_183197.1| ERCC2/XPD/Rad3-related DNA repair helicase [Thermococcus kodakarensis KOD1]
110	TRINITY_DN2265_c0_g1_i1	gi|269837945|ref|YP_003320173.1|	1.60E-24	gi|269837945|ref|YP_003320173.1| dihydroneopterin aldolase [Sphaerobacter thermophilus DSM 20745]
110	TRINITY_DN22700_c0_g2_i2	gi|334140958|ref|YP_004534164.1|	1.20E-11	gi|334140958|ref|YP_004534164.1| acyl carrier protein [Novosphingobium sp. PP1Y]
110	TRINITY_DN10034_c1_g1_i2	gi|262198376|ref|YP_003269585.1|	1.70E-37	gi|262198376|ref|YP_003269585.1| trehalose-phosphatase [Haliangium ochraceum DSM 14365]
110	TRINITY_DN15724_c0_g1_i2	gi|170289748|ref|YP_001736564.1|	3.00E-23	gi|170289748|ref|YP_001736564.1| putative RNA methylase [Candidatus Korarchaeum cryptofilum OPF8]
110	TRINITY_DN28946_c0_g1_i1	gi|300711216|ref|YP_003737030.1|	1.20E-14	gi|300711216|ref|YP_003737030.1| hypothetical protein HacjB3_09275 [Halalkalicoccus jeotgali B3]
110	TRINITY_DN3231_c0_g1_i5	gi|336322612|ref|YP_004602579.1|	1.90E-25	gi|336322612|ref|YP_004602579.1| putative signal transduction protein with CBS domains [Flexistipes sinusarabici DSM 4947]
110	TRINITY_DN10638_c0_g3_i4	gi|124024518|ref|YP_001018825.1|	9.60E-54	gi|124024518|ref|YP_001018825.1| nucleoside diphosphate kinase [Prochlorococcus marinus str. MIT 9303]
110	TRINITY_DN2919_c0_g1_i5	gi|297621783|ref|YP_003709920.1|	2.60E-11	gi|297621783|ref|YP_003709920.1| asparaginyl-tRNA synthetase [Waddlia chondrophila WSU 86-1044]
110	TRINITY_DN37190_c0_g1_i1	gi|427734423|ref|YP_007053967.1|	5.50E-49	gi|427734423|ref|YP_007053967.1| 50S ribosomal protein L11 [Rivularia sp. PCC 7116]
110	TRINITY_DN9542_c0_g1_i1	gi|350269430|ref|YP_004880738.1|	8.50E-18	gi|350269430|ref|YP_004880738.1| hypothetical protein OBV_10340 [Oscillibacter valericigenes Sjm18-20]
110	TRINITY_DN1307_c0_g1_i3	gi|170290521|ref|YP_001737337.1|	6.50E-18	gi|170290521|ref|YP_001737337.1| small GTP-binding protein [Candidatus Korarchaeum cryptofilum OPF8]
110	TRINITY_DN9124_c0_g1_i2	gi|268316078|ref|YP_003289797.1|	2.60E-19	gi|268316078|ref|YP_003289797.1| serine/threonine protein kinase [Rhodothermus marinus DSM 4252]
110	TRINITY_DN12349_c1_g2_i1	gi|71279937|ref|YP_270348.1|	9.90E-67	gi|71279937|ref|YP_270348.1| dihydrodipicolinate synthase [Colwellia psychrerythraea 34H]
110	TRINITY_DN12772_c0_g1_i5	gi|428201474|ref|YP_007080063.1|	1.90E-57	gi|428201474|ref|YP_007080063.1| nucleoside-diphosphate-sugar epimerase [Pleurocapsa sp. PCC 7327]
110	TRINITY_DN6172_c0_g1_i1	gi|336322772|ref|YP_004602739.1|	1.40E-17	gi|336322772|ref|YP_004602739.1| adenylate kinase [Flexistipes sinusarabici DSM 4947]
110	TRINITY_DN6734_c2_g1_i1	gi|117926898|ref|YP_867515.1|	2.10E-08	gi|117926898|ref|YP_867515.1| proton-translocating NADH-quinone oxidoreductase subunit L [Magnetococcus marinus MC-1]
110	TRINITY_DN119_c0_g1_i7	gi|390951925|ref|YP_006415684.1|	1.40E-15	gi|390951925|ref|YP_006415684.1| cysteine protease [Thiocystis violascens DSM 198]
110	TRINITY_DN12533_c0_g1_i1	gi|338175848|ref|YP_004652658.1|	8.20E-21	gi|338175848|ref|YP_004652658.1| hypothetical protein PUV_18540 [Parachlamydia acanthamoebae UV-7]
110	TRINITY_DN9875_c1_g4_i1	gi|430745933|ref|YP_007205062.1|	7.90E-16	gi|430745933|ref|YP_007205062.1| serine/threonine protein kinase [Singulisphaera acidiphila DSM 18658]
110	TRINITY_DN1751_c0_g1_i6	gi|312137093|ref|YP_004004430.1|	2.20E-13	gi|312137093|ref|YP_004004430.1| 50S ribosomal protein L32e [Methanothermus fervidus DSM 2088]
110	TRINITY_DN3570_c0_g1_i3	gi|17231640|ref|NP_488188.1|	1.10E-30	gi|17231640|ref|NP_488188.1| ferredoxin I [Nostoc sp. PCC 7120]
110	TRINITY_DN2013_c0_g1_i1	gi|192361703|ref|YP_001983881.1|	1.30E-37	gi|192361703|ref|YP_001983881.1| NAD dependent epimerase/dehydratase family superfamily [Cellvibrio japonicus Ueda107]
110	TRINITY_DN35475_c0_g1_i2	gi|334145843|ref|YP_004508770.1|	6.90E-12	gi|334145843|ref|YP_004508770.1| thioredoxin [Porphyromonas gingivalis TDC60]
110	TRINITY_DN8121_c0_g1_i1	gi|15668407|ref|NP_247203.1|	9.60E-38	gi|15668407|ref|NP_247203.1| phosphopyruvate hydratase [Methanocaldococcus jannaschii DSM 2661]
110	TRINITY_DN15044_c0_g2_i2	gi|116748440|ref|YP_845127.1|	1.40E-20	gi|116748440|ref|YP_845127.1| ribosomal RNA methyltransferase RrmJ/FtsJ [Syntrophobacter fumaroxidans MPOB]
110	TRINITY_DN4291_c0_g3_i2	gi|428312387|ref|YP_007123364.1|	4.30E-14	gi|428312387|ref|YP_007123364.1| hypothetical protein Mic7113_4259 [Microcoleus sp. PCC 7113]
110	TRINITY_DN6351_c0_g1_i3	gi|307152380|ref|YP_003887764.1|	1.40E-33	gi|307152380|ref|YP_003887764.1| glutaredoxin-like protein [Cyanothece sp. PCC 7822]
110	TRINITY_DN8_c1_g2_i2	gi|311113036|ref|YP_003984258.1|	1.40E-60	gi|311113036|ref|YP_003984258.1| enolase [Rothia dentocariosa ATCC 17931]
110	TRINITY_DN9947_c0_g2_i1	gi|183220814|ref|YP_001838810.1|	7.90E-08	gi|183220814|ref|YP_001838810.1| hypothetical protein LEPBI_I1426 [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']
110	TRINITY_DN4816_c0_g1_i1	gi|114567613|ref|YP_754767.1|	4.30E-06	gi|114567613|ref|YP_754767.1| thiamine pyrophosphokinase [Syntrophomonas wolfei subsp. wolfei str. Goettingen]
110	TRINITY_DN6647_c0_g1_i5	gi|188577481|ref|YP_001914410.1|	3.00E-07	gi|188577481|ref|YP_001914410.1| fkbp-type peptidyl-prolyl cis-trans isomerase [Xanthomonas oryzae pv. oryzae PXO99A]
110	TRINITY_DN9290_c0_g1_i6	gi|262340970|ref|YP_003283825.1|	3.00E-07	gi|262340970|ref|YP_003283825.1| NADH dehydrogenase (quinone) [Blattabacterium sp. (Blattella germanica) str. Bge]
110	TRINITY_DN9661_c0_g1_i2	gi|159898696|ref|YP_001544943.1|	2.10E-45	gi|159898696|ref|YP_001544943.1| chitinase [Herpetosiphon aurantiacus DSM 785]
110	TRINITY_DN1474_c0_g2_i1	gi|428308656|ref|YP_007119633.1|	5.30E-12	gi|428308656|ref|YP_007119633.1| small GTP-binding protein domain-containing protein [Microcoleus sp. PCC 7113]
110	TRINITY_DN20030_c0_g1_i1	gi|284046058|ref|YP_003396398.1|	5.00E-103	gi|284046058|ref|YP_003396398.1| adenosylhomocysteinase [Conexibacter woesei DSM 14684]
110	TRINITY_DN142_c0_g1_i2	gi|72161946|ref|YP_289603.1|	1.40E-28	gi|72161946|ref|YP_289603.1| enoyl-CoA hydratase [Thermobifida fusca YX]
110	TRINITY_DN14405_c0_g1_i1	gi|434404989|ref|YP_007147874.1|	9.20E-49	gi|434404989|ref|YP_007147874.1| LSU ribosomal protein L13P [Cylindrospermum stagnale PCC 7417]
110	TRINITY_DN2478_c0_g3_i1	gi|428226401|ref|YP_007110498.1|	6.10E-109	gi|428226401|ref|YP_007110498.1| transketolase [Geitlerinema sp. PCC 7407]
110	TRINITY_DN28723_c0_g1_i1	gi|428315437|ref|YP_007113319.1|	6.50E-10	gi|428315437|ref|YP_007113319.1| integral membrane sensor signal transduction histidine kinase [Oscillatoria nigro-viridis PCC 7112]
110	TRINITY_DN335_c4_g1_i2	gi|434403375|ref|YP_007146260.1|	4.20E-33	gi|434403375|ref|YP_007146260.1| putative ferric reductase [Cylindrospermum stagnale PCC 7417]
110	TRINITY_DN3666_c0_g1_i3	gi|255035921|ref|YP_003086542.1|	7.60E-11	gi|255035921|ref|YP_003086542.1| metallophosphoesterase [Dyadobacter fermentans DSM 18053]
110	TRINITY_DN3787_c0_g1_i9	gi|70606292|ref|YP_255162.1|	1.80E-07	gi|70606292|ref|YP_255162.1| N-acetyltransferase [Sulfolobus acidocaldarius DSM 639]
110	TRINITY_DN12664_c0_g1_i1	gi|186685726|ref|YP_001868922.1|	5.00E-55	gi|186685726|ref|YP_001868922.1| ResB family protein [Nostoc punctiforme PCC 73102]
110	TRINITY_DN2617_c0_g1_i2	gi|158335765|ref|YP_001516937.1|	4.00E-12	gi|158335765|ref|YP_001516937.1| RNA-binding protein [Acaryochloris marina MBIC11017]
110	TRINITY_DN34246_c0_g1_i1	gi|434387030|ref|YP_007097641.1|	1.90E-06	"gi|434387030|ref|YP_007097641.1| F0F1-type ATP synthase, beta subunit [Chamaesiphon minutus PCC 6605]"
110	TRINITY_DN5063_c0_g1_i3	gi|428308148|ref|YP_007144973.1|	2.20E-26	gi|428308148|ref|YP_007144973.1| Superoxide dismutase [Crinalium epipsammum PCC 9333]
110	TRINITY_DN17874_c0_g4_i3	gi|347538262|ref|YP_004845686.1|	6.80E-36	gi|347538262|ref|YP_004845686.1| aldo/keto reductase [Pseudogulbenkiania sp. NH8B]
110	TRINITY_DN1891_c0_g1_i1	gi|88608136|ref|YP_506317.1|	1.40E-73	gi|88608136|ref|YP_506317.1| NADH dehydrogenase subunit B [Neorickettsia sennetsu str. Miyayama]
110	TRINITY_DN2302_c1_g3_i1	gi|262198929|ref|YP_003270138.1|	2.80E-29	gi|262198929|ref|YP_003270138.1| trehalose-phosphatase [Haliangium ochraceum DSM 14365]
110	TRINITY_DN2481_c0_g1_i2	gi|374287509|ref|YP_005034594.1|	2.90E-47	gi|374287509|ref|YP_005034594.1| glutathione peroxidase [Bacteriovorax marinus SJ]
110	TRINITY_DN395_c0_g1_i6	gi|124028426|ref|YP_001013746.1|	1.60E-48	gi|124028426|ref|YP_001013746.1| 30S ribosomal protein S7P [Hyperthermus butylicus DSM 5456]
110	TRINITY_DN8059_c0_g1_i3	gi|403508582|ref|YP_006640220.1|	3.10E-12	gi|403508582|ref|YP_006640220.1| spoU rRNA Methylase family protein [Nocardiopsis alba ATCC BAA-2165]
110	TRINITY_DN1037_c1_g1_i4	gi|158311977|ref|YP_001504485.1|	1.50E-22	gi|158311977|ref|YP_001504485.1| S-adenosyl-L-homocysteine hydrolase [Frankia sp. EAN1pec]
110	TRINITY_DN1037_c1_g1_i4	gi|158311977|ref|YP_001504485.1|	7.10E-17	gi|158311977|ref|YP_001504485.1| S-adenosyl-L-homocysteine hydrolase [Frankia sp. EAN1pec]
110	TRINITY_DN13553_c0_g2_i2	gi|313676755|ref|YP_004054751.1|	1.60E-48	gi|313676755|ref|YP_004054751.1| nad-dependent epimerase/dehydratase [Marivirga tractuosa DSM 4126]
110	TRINITY_DN1990_c0_g2_i1	gi|408402710|ref|YP_006860693.1|	5.40E-17	gi|408402710|ref|YP_006860693.1| 50S ribosomal protein L1p [Candidatus Nitrososphaera gargensis Ga9.2]
110	TRINITY_DN20348_c0_g1_i1	gi|108763419|ref|YP_629684.1|	1.90E-30	gi|108763419|ref|YP_629684.1| glutathione S-transferase [Myxococcus xanthus DK 1622]
110	TRINITY_DN25212_c0_g2_i1	gi|428778228|ref|YP_007170015.1|	9.50E-38	gi|428778228|ref|YP_007170015.1| RpoD subfamily RNA polymerase sigma-70 subunit [Halothece sp. PCC 7418]
110	TRINITY_DN34071_c0_g2_i2	gi|310827848|ref|YP_003960205.1|	8.30E-26	gi|310827848|ref|YP_003960205.1| hypothetical protein [Eubacterium limosum KIST612]
110	TRINITY_DN1134_c0_g1_i7	gi|262197439|ref|YP_003268648.1|	8.00E-53	gi|262197439|ref|YP_003268648.1| peptidase S9B dipeptidylpeptidase IV domain-containing protein [Haliangium ochraceum DSM 14365]
110	TRINITY_DN1185_c1_g1_i21	gi|170290521|ref|YP_001737337.1|	4.70E-29	gi|170290521|ref|YP_001737337.1| small GTP-binding protein [Candidatus Korarchaeum cryptofilum OPF8]
110	TRINITY_DN2343_c0_g2_i1	gi|283780484|ref|YP_003371239.1|	8.60E-23	gi|283780484|ref|YP_003371239.1| serine/threonine protein kinase [Pirellula staleyi DSM 6068]
110	TRINITY_DN9824_c0_g1_i2	gi|392382823|ref|YP_005032020.1|	5.20E-44	gi|392382823|ref|YP_005032020.1| cytochrome c oxidase assembly protein [Azospirillum brasilense Sp245]
110	TRINITY_DN41516_c0_g1_i1	gi|117925152|ref|YP_865769.1|	3.00E-07	gi|117925152|ref|YP_865769.1| thioredoxin [Magnetococcus marinus MC-1]
110	TRINITY_DN35600_c0_g2_i2	gi|410672176|ref|YP_006924547.1|	8.60E-15	gi|410672176|ref|YP_006924547.1| multi-sensor hybrid histidine kinase [Methanolobus psychrophilus R15]
110	TRINITY_DN563_c0_g3_i1	gi|292491403|ref|YP_003526842.1|	9.20E-09	gi|292491403|ref|YP_003526842.1| RNP-1 like RNA-binding protein [Nitrosococcus halophilus Nc 4]
110	TRINITY_DN8189_c0_g1_i1	gi|300311428|ref|YP_003775520.1|	5.20E-52	gi|300311428|ref|YP_003775520.1| S-adenosylmethionine:2-demethylmenaquinone methyltransferase [Herbaspirillum seropedicae SmR1]
110	TRINITY_DN10702_c0_g2_i2	gi|435854577|ref|YP_007315896.1|	2.20E-10	"gi|435854577|ref|YP_007315896.1| HIT family hydrolase, diadenosine tetraphosphate hydrolase [Halobacteroides halobius DSM 5150]"
110	TRINITY_DN8831_c0_g1_i4	gi|32475483|ref|NP_868477.1|	4.40E-11	gi|32475483|ref|NP_868477.1| peptidylprolyl isomerase [Rhodopirellula baltica SH 1]
110	TRINITY_DN1310_c0_g2_i1	gi|297527407|ref|YP_003669431.1|	2.30E-15	gi|297527407|ref|YP_003669431.1| 50S ribosomal protein L2 [Staphylothermus hellenicus DSM 12710]
110	TRINITY_DN2505_c0_g1_i10	gi|310824752|ref|YP_003957110.1|	1.10E-17	gi|310824752|ref|YP_003957110.1| oxidoreductase nad-binding protein [Stigmatella aurantiaca DW4/3-1]
110	TRINITY_DN860_c0_g2_i1	gi|392381408|ref|YP_005030605.1|	1.90E-09	"gi|392381408|ref|YP_005030605.1| ATP synthase, F1 sector, epsilon subunit epsilon [Azospirillum brasilense Sp245]"
110	TRINITY_DN12499_c0_g1_i2	gi|169824092|ref|YP_001691703.1|	6.00E-08	gi|169824092|ref|YP_001691703.1| ribonuclease H-like protein [Finegoldia magna ATCC 29328]
110	TRINITY_DN27353_c0_g2_i1	gi|224372537|ref|YP_002606909.1|	4.20E-22	gi|224372537|ref|YP_002606909.1| C4-dicarboxylate transporter/malic acid transport protein [Nautilia profundicola AmH]
110	TRINITY_DN33089_c0_g4_i1	gi|302037345|ref|YP_003797667.1|	5.50E-22	gi|302037345|ref|YP_003797667.1| putative serine/threonine protein kinase [Candidatus Nitrospira defluvii]
110	TRINITY_DN38703_c0_g1_i2	gi|428313179|ref|YP_007124156.1|	2.70E-08	gi|428313179|ref|YP_007124156.1| glycosyltransferase [Microcoleus sp. PCC 7113]
110	TRINITY_DN4504_c0_g1_i1	gi|256394919|ref|YP_003116483.1|	4.30E-06	gi|256394919|ref|YP_003116483.1| signal transduction protein with EFhand domain [Catenulispora acidiphila DSM 44928]
110	TRINITY_DN8075_c0_g2_i1	gi|427724970|ref|YP_007072247.1|	1.90E-06	gi|427724970|ref|YP_007072247.1| serine/threonine protein kinase with WD40 repeats [Leptolyngbya sp. PCC 7376]
110	TRINITY_DN12874_c0_g1_i3	gi|219848734|ref|YP_002463167.1|	1.20E-64	gi|219848734|ref|YP_002463167.1| threonine synthase [Chloroflexus aggregans DSM 9485]
110	TRINITY_DN99_c1_g3_i2	gi|408673384|ref|YP_006873132.1|	7.80E-16	gi|408673384|ref|YP_006873132.1| Low affinity potassium transport system protein kup [Emticicia oligotrophica DSM 17448]
110	TRINITY_DN18788_c0_g1_i1	gi|521464504|ref|YP_008151626.1|	4.90E-10	gi|521464504|ref|YP_008151626.1| hypothetical protein SCE1572_26150 [Sorangium cellulosum So0157-2]
110	TRINITY_DN24644_c0_g2_i1	gi|90020600|ref|YP_526427.1|	5.90E-24	gi|90020600|ref|YP_526427.1| polygalacturonase-like protein [Saccharophagus degradans 2-40]
110	TRINITY_DN8779_c0_g1_i2	gi|225850977|ref|YP_002731211.1|	1.30E-34	gi|225850977|ref|YP_002731211.1| carbonic anhydrase (Carbonate dehydratase) [Persephonella marina EX-H1]
110	TRINITY_DN438_c0_g1_i3	gi|209694266|ref|YP_002262194.1|	4.50E-08	gi|209694266|ref|YP_002262194.1| hypothetical protein VSAL_I0677 [Aliivibrio salmonicida LFI1238]
110	TRINITY_DN552_c0_g1_i1	gi|166365958|ref|YP_001658231.1|	1.10E-06	gi|166365958|ref|YP_001658231.1| RNA binding protein [Microcystis aeruginosa NIES-843]
110	TRINITY_DN844_c0_g1_i1	gi|428778994|ref|YP_007170780.1|	1.40E-52	gi|428778994|ref|YP_007170780.1| nucleoside diphosphate kinase [Dactylococcopsis salina PCC 8305]
110	TRINITY_DN13187_c0_g1_i1	gi|284030326|ref|YP_003380257.1|	4.10E-57	gi|284030326|ref|YP_003380257.1| protease-associated PA domain-containing protein [Kribbella flavida DSM 17836]
110	TRINITY_DN17051_c0_g1_i1	gi|103486997|ref|YP_616558.1|	1.70E-31	gi|103486997|ref|YP_616558.1| K+ potassium transporter [Sphingopyxis alaskensis RB2256]
110	TRINITY_DN189_c0_g1_i5	gi|14520539|ref|NP_126014.1|	6.70E-28	gi|14520539|ref|NP_126014.1| 50S ribosomal protein L19e [Pyrococcus abyssi GE5]
110	TRINITY_DN38096_c0_g1_i1	gi|114319423|ref|YP_741106.1|	1.50E-35	gi|114319423|ref|YP_741106.1| phosphoenolpyruvate carboxylase [Alkalilimnicola ehrlichii MLHE-1]
110	TRINITY_DN15752_c0_g1_i1	gi|297567524|ref|YP_003686496.1|	9.70E-27	gi|297567524|ref|YP_003686496.1| MIP family channel protein [Meiothermus silvanus DSM 9946]
110	TRINITY_DN19303_c0_g3_i1	gi|333909968|ref|YP_004483701.1|	7.20E-14	gi|333909968|ref|YP_004483701.1| ABC transporter substrate-binding protein [Methanotorris igneus Kol 5]
110	TRINITY_DN5826_c0_g1_i1	gi|170290521|ref|YP_001737337.1|	7.20E-30	gi|170290521|ref|YP_001737337.1| small GTP-binding protein [Candidatus Korarchaeum cryptofilum OPF8]
110	TRINITY_DN13546_c0_g2_i1	gi|186686123|ref|YP_001869319.1|	1.60E-117	gi|186686123|ref|YP_001869319.1| glucose-1-phosphate adenylyltransferase [Nostoc punctiforme PCC 73102]
110	TRINITY_DN21508_c0_g2_i1	gi|427713184|ref|YP_007061808.1|	2.20E-18	gi|427713184|ref|YP_007061808.1| thioredoxin-like protein [Synechococcus sp. PCC 6312]
110	TRINITY_DN28025_c0_g1_i2	gi|113474752|ref|YP_720813.1|	2.60E-72	gi|113474752|ref|YP_720813.1| glutamyl-tRNA reductase [Trichodesmium erythraeum IMS101]
110	TRINITY_DN636_c0_g1_i1	gi|197104020|ref|YP_002129397.1|	5.50E-46	gi|197104020|ref|YP_002129397.1| peroxiredoxin [Phenylobacterium zucineum HLK1]
110	TRINITY_DN4351_c0_g1_i1	gi|339319837|ref|YP_004679532.1|	3.10E-17	gi|339319837|ref|YP_004679532.1| cytochrome c-type biogenesis protein CcmE [Candidatus Midichloria mitochondrii IricVA]
110	TRINITY_DN19967_c0_g1_i1	gi|347539536|ref|YP_004846961.1|	5.10E-20	gi|347539536|ref|YP_004846961.1| alpha/beta hydrolase fold protein [Pseudogulbenkiania sp. NH8B]
110	TRINITY_DN3915_c3_g1_i1	gi|379012008|ref|YP_005269820.1|	1.20E-16	gi|379012008|ref|YP_005269820.1| serine/threonine-protein kinase PrkC [Acetobacterium woodii DSM 1030]
110	TRINITY_DN6596_c0_g1_i1	gi|297621203|ref|YP_003709340.1|	2.50E-22	gi|297621203|ref|YP_003709340.1| serine/threonine PP2C protein phosphatase [Waddlia chondrophila WSU 86-1044]
110	TRINITY_DN13436_c0_g1_i2	gi|218782845|ref|YP_002434163.1|	6.30E-18	gi|218782845|ref|YP_002434163.1| chromosome condensation regulator RCC1 [Desulfatibacillum alkenivorans AK-01]
110	TRINITY_DN13458_c0_g1_i2	gi|428224249|ref|YP_007108346.1|	7.10E-54	gi|428224249|ref|YP_007108346.1| 50S ribosomal protein L6 [Geitlerinema sp. PCC 7407]
110	TRINITY_DN9697_c0_g1_i7	gi|307155036|ref|YP_003890420.1|	3.10E-17	gi|307155036|ref|YP_003890420.1| 4Fe-4S ferredoxin [Cyanothece sp. PCC 7822]
110	TRINITY_DN16085_c0_g1_i2	gi|296243107|ref|YP_003650594.1|	1.70E-10	gi|296243107|ref|YP_003650594.1| 50S ribosomal protein L24 [Thermosphaera aggregans DSM 11486]
110	TRINITY_DN22225_c0_g2_i1	gi|158337938|ref|YP_001519114.1|	9.40E-06	gi|158337938|ref|YP_001519114.1| phytoene synthase [Acaryochloris marina MBIC11017]
110	TRINITY_DN3829_c0_g1_i2	gi|374990311|ref|YP_004965806.1|	1.00E-07	gi|374990311|ref|YP_004965806.1| hydrolase [Streptomyces bingchenggensis BCW-1]
110	TRINITY_DN10816_c0_g1_i1	gi|470177560|ref|YP_007563604.1|	1.10E-41	gi|470177560|ref|YP_007563604.1| putative oxidoreductase [Ilumatobacter coccineus YM16-304]
110	TRINITY_DN1594_c1_g1_i4	gi|186683200|ref|YP_001866396.1|	2.40E-17	gi|186683200|ref|YP_001866396.1| signal transduction protein [Nostoc punctiforme PCC 73102]
110	TRINITY_DN16979_c0_g2_i1	gi|434391451|ref|YP_007126398.1|	1.00E-84	gi|434391451|ref|YP_007126398.1| arginine decarboxylase [Gloeocapsa sp. PCC 7428]
110	TRINITY_DN28491_c0_g1_i2	gi|428312054|ref|YP_007123031.1|	2.00E-24	gi|428312054|ref|YP_007123031.1| cytochrome P450 [Microcoleus sp. PCC 7113]
110	TRINITY_DN10504_c0_g1_i1	gi|427734553|ref|YP_007054097.1|	2.50E-14	gi|427734553|ref|YP_007054097.1| small GTP-binding protein domain-containing protein [Rivularia sp. PCC 7116]
110	TRINITY_DN17243_c0_g1_i4	gi|296271922|ref|YP_003654553.1|	2.10E-45	gi|296271922|ref|YP_003654553.1| peroxiredoxin [Arcobacter nitrofigilis DSM 7299]
110	TRINITY_DN1378_c0_g1_i1	gi|428205484|ref|YP_007089837.1|	2.10E-13	gi|428205484|ref|YP_007089837.1| small GTP-binding protein [Chroococcidiopsis thermalis PCC 7203]
110	TRINITY_DN3110_c0_g1_i1	gi|407462549|ref|YP_006773866.1|	1.30E-07	gi|407462549|ref|YP_006773866.1| 30S ribosomal protein S26e [Candidatus Nitrosopumilus koreensis AR1]
110	TRINITY_DN7173_c0_g1_i1	gi|427713089|ref|YP_007061713.1|	1.50E-19	gi|427713089|ref|YP_007061713.1| hypothetical protein Syn6312_2038 [Synechococcus sp. PCC 6312]
110	TRINITY_DN30268_c0_g1_i3	gi|186686319|ref|YP_001869515.1|	5.10E-12	gi|186686319|ref|YP_001869515.1| 2OG-Fe(II) oxygenase [Nostoc punctiforme PCC 73102]
110	TRINITY_DN6335_c0_g2_i2	gi|16077736|ref|NP_388550.1|	2.90E-23	gi|16077736|ref|NP_388550.1| glutamyl-tRNA(Gln) amidotransferase subunit A [Bacillus subtilis subsp. subtilis str. 168]
110	TRINITY_DN14740_c0_g2_i3	gi|312115692|ref|YP_004013288.1|	1.40E-09	gi|312115692|ref|YP_004013288.1| 50S ribosomal protein L22 [Rhodomicrobium vannielii ATCC 17100]
110	TRINITY_DN21576_c0_g1_i1	gi|393201776|ref|YP_006463618.1|	9.00E-17	gi|393201776|ref|YP_006463618.1| serine/threonine protein kinase [Solibacillus silvestris StLB046]
110	TRINITY_DN233_c0_g2_i1	gi|288931523|ref|YP_003435583.1|	5.80E-40	gi|288931523|ref|YP_003435583.1| 50S ribosomal protein L5 [Ferroglobus placidus DSM 10642]
